ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
chr6|+|43111122|43111358|43111154|43111358|43109668|43109779	"ENSG00000112655.15_3"	"PTK7"	chr6	+	43111122	43111358	43111154	43111358	43109668	43109779
chr6|+|43111122|43111358|43111154|43111358|43109909|43110037	"ENSG00000112655.15_3"	"PTK7"	chr6	+	43111122	43111358	43111154	43111358	43109909	43110037
chr6|+|43163806|43164600|43164382|43164600|43160738|43160946	"ENSG00000112659.13_3"	"CUL9"	chr6	+	43163806	43164600	43164382	43164600	43160738	43160946
chr6|+|43181450|43181650|43181534|43181650|43180886|43181032	"ENSG00000112659.13_3"	"CUL9"	chr6	+	43181450	43181650	43181534	43181650	43180886	43181032
chr6|+|43181450|43181650|43181534|43181650|43181175|43181305	"ENSG00000112659.13_3"	"CUL9"	chr6	+	43181450	43181650	43181534	43181650	43181175	43181305
chr6|+|43190977|43191135|43191001|43191135|43190516|43190634	"ENSG00000112659.13_3"	"CUL9"	chr6	+	43190977	43191135	43191001	43191135	43190516	43190634
chr6|+|76350399|76350420|76350402|76350420|76333615|76333676	"ENSG00000112701.17_3"	"SENP6"	chr6	+	76350399	76350420	76350402	76350420	76333615	76333676
chr6|+|76350399|76350420|76350402|76350420|76343296|76343442	"ENSG00000112701.17_3"	"SENP6"	chr6	+	76350399	76350420	76350402	76350420	76343296	76343442
chr6|+|76350399|76350420|76350402|76350420|76344422|76344527	"ENSG00000112701.17_3"	"SENP6"	chr6	+	76350399	76350420	76350402	76350420	76344422	76344527
chr6|+|43749692|43749824|43749747|43749824|43745205|43745402	"ENSG00000112715.21_3"	"VEGFA"	chr6	+	43749692	43749824	43749747	43749824	43745205	43745402
chr6|+|4056554|4057421|4057269|4057421|4052953|4053107	"ENSG00000112739.16_2"	"PRPF4B"	chr6	+	4056554	4057421	4057269	4057421	4052953	4053107
chr6|+|4060646|4061381|4061248|4061381|4052953|4053107	"ENSG00000112739.16_2"	"PRPF4B"	chr6	+	4060646	4061381	4061248	4061381	4052953	4053107
chr6|+|4060646|4061381|4061248|4061381|4058961|4059048	"ENSG00000112739.16_2"	"PRPF4B"	chr6	+	4060646	4061381	4061248	4061381	4058961	4059048
chr6|+|4060646|4062533|4061888|4062533|4058961|4059048	"ENSG00000112739.16_2"	"PRPF4B"	chr6	+	4060646	4062533	4061888	4062533	4058961	4059048
chr6|+|4060646|4062533|4062446|4062533|4052953|4053107	"ENSG00000112739.16_2"	"PRPF4B"	chr6	+	4060646	4062533	4062446	4062533	4052953	4053107
chr6|+|4060646|4062533|4062446|4062533|4058961|4059048	"ENSG00000112739.16_2"	"PRPF4B"	chr6	+	4060646	4062533	4062446	4062533	4058961	4059048
chr6|+|4061888|4062533|4062446|4062533|4058961|4059048	"ENSG00000112739.16_2"	"PRPF4B"	chr6	+	4061888	4062533	4062446	4062533	4058961	4059048
chr6|+|4061888|4062533|4062446|4062533|4060646|4060920	"ENSG00000112739.16_2"	"PRPF4B"	chr6	+	4061888	4062533	4062446	4062533	4060646	4060920
chr6|+|4061888|4062533|4062446|4062533|4061248|4061381	"ENSG00000112739.16_2"	"PRPF4B"	chr6	+	4061888	4062533	4062446	4062533	4061248	4061381
chr6|+|80715546|80715699|80715558|80715699|80714550|80714645	"ENSG00000112742.9_2"	"TTK"	chr6	+	80715546	80715699	80715558	80715699	80714550	80714645
chr6|+|80736094|80736231|80736097|80736231|80724179|80724303	"ENSG00000112742.9_2"	"TTK"	chr6	+	80736094	80736231	80736097	80736231	80724179	80724303
chr6|+|80736094|80736231|80736097|80736231|80732040|80732189	"ENSG00000112742.9_2"	"TTK"	chr6	+	80736094	80736231	80736097	80736231	80732040	80732189
chr6|+|44193709|44193904|44193797|44193904|44187392|44187519	"ENSG00000112759.16_2"	"SLC29A1"	chr6	+	44193709	44193904	44193797	44193904	44187392	44187519
chr6|+|44193709|44193904|44193797|44193904|44191559|44191692	"ENSG00000112759.16_2"	"SLC29A1"	chr6	+	44193709	44193904	44193797	44193904	44191559	44191692
chr6|+|44194996|44195079|44194999|44195079|44193797|44193904	"ENSG00000112759.16_2"	"SLC29A1"	chr6	+	44194996	44195079	44194999	44195079	44193797	44193904
chr6|+|44197643|44198218|44198083|44198218|44197325|44197528	"ENSG00000112759.16_2"	"SLC29A1"	chr6	+	44197643	44198218	44198083	44198218	44197325	44197528
chr6|+|26467946|26469865|26468175|26469865|26466180|26466201	"ENSG00000112763.15_3"	"BTN2A1"	chr6	+	26467946	26469865	26468175	26469865	26466180	26466201
chr6|+|26467946|26469865|26468175|26469865|26466289|26466316	"ENSG00000112763.15_3"	"BTN2A1"	chr6	+	26467946	26469865	26468175	26469865	26466289	26466316
chr6|-|45881964|45882284|45881964|45882146|45888387|45888451	"ENSG00000112782.15_2"	"CLIC5"	chr6	-	45881964	45882284	45881964	45882146	45888387	45888451
chr12|+|133084738|133084936|133084741|133084936|133066136|133067447	"ENSG00000112787.12_3"	"FBRSL1"	chr12	+	133084738	133084936	133084741	133084936	133066136	133067447
chr12|+|133084738|133084936|133084741|133084936|133083837|133083974	"ENSG00000112787.12_3"	"FBRSL1"	chr12	+	133084738	133084936	133084741	133084936	133083837	133083974
chr12|+|133150904|133151150|133151078|133151150|133148873|133148930	"ENSG00000112787.12_3"	"FBRSL1"	chr12	+	133150904	133151150	133151078	133151150	133148873	133148930
chr12|+|133150904|133151150|133151078|133151150|133149112|133149208	"ENSG00000112787.12_3"	"FBRSL1"	chr12	+	133150904	133151150	133151078	133151150	133149112	133149208
chr5|-|102891631|102891799|102891631|102891790|102894579|102895169	"ENSG00000112874.9_2"	"NUDT12"	chr5	-	102891631	102891799	102891631	102891790	102894579	102895169
chr5|-|137502206|137502416|137502206|137502299|137503622|137503767	"ENSG00000112983.17_3"	"BRD8"	chr5	-	137502206	137502416	137502206	137502299	137503622	137503767
chr5|-|137502206|137502416|137502206|137502299|137504158|137504377	"ENSG00000112983.17_3"	"BRD8"	chr5	-	137502206	137502416	137502206	137502299	137504158	137504377
chr5|-|137502206|137502416|137502206|137502299|137504910|137505047	"ENSG00000112983.17_3"	"BRD8"	chr5	-	137502206	137502416	137502206	137502299	137504910	137505047
chr5|-|137504910|137505047|137504910|137505038|137506033|137506098	"ENSG00000112983.17_3"	"BRD8"	chr5	-	137504910	137505047	137504910	137505038	137506033	137506098
chr5|-|137508408|137508540|137508408|137508515|137513259|137513356	"ENSG00000112983.17_3"	"BRD8"	chr5	-	137508408	137508540	137508408	137508515	137513259	137513356
chr5|-|137892140|137892281|137892140|137892262|137893090|137893185	"ENSG00000113013.12_3"	"HSPA9"	chr5	-	137892140	137892281	137892140	137892262	137893090	137893185
chr5|-|137909756|137909858|137909756|137909815|137910459|137910698	"ENSG00000113013.12_3"	"HSPA9"	chr5	-	137909756	137909858	137909756	137909815	137910459	137910698
chr5|-|137909756|137909858|137909756|137909815|137910682|137910855	"ENSG00000113013.12_3"	"HSPA9"	chr5	-	137909756	137909858	137909756	137909815	137910682	137910855
chr5|+|139743312|139743487|139743345|139743487|139743023|139743140	"ENSG00000113073.14_2"	"SLC4A9"	chr5	+	139743312	139743487	139743345	139743487	139743023	139743140
chr5|-|139941171|139941307|139941171|139941286|139941684|139941812	"ENSG00000113108.19_3"	"APBB3"	chr5	-	139941171	139941307	139941171	139941286	139941684	139941812
chr5|-|139941171|139941812|139941171|139941286|139941937|139942084	"ENSG00000113108.19_3"	"APBB3"	chr5	-	139941171	139941812	139941171	139941286	139941937	139942084
chr5|+|140022075|140022256|140022170|140022256|140021249|140021365	"ENSG00000113119.12_2"	"TMCO6"	chr5	+	140022075	140022256	140022170	140022256	140021249	140021365
chr5|+|140022075|140022256|140022170|140022256|140021482|140021638	"ENSG00000113119.12_2"	"TMCO6"	chr5	+	140022075	140022256	140022170	140022256	140021482	140021638
chr5|+|140022075|140022256|140022170|140022256|140021899|140022004	"ENSG00000113119.12_2"	"TMCO6"	chr5	+	140022075	140022256	140022170	140022256	140021899	140022004
chr5|+|140022491|140022626|140022509|140022626|140021249|140021365	"ENSG00000113119.12_2"	"TMCO6"	chr5	+	140022491	140022626	140022509	140022626	140021249	140021365
chr5|+|140022491|140022626|140022509|140022626|140021899|140022004	"ENSG00000113119.12_2"	"TMCO6"	chr5	+	140022491	140022626	140022509	140022626	140021899	140022004
chr5|+|140022491|140022626|140022509|140022626|140022170|140022256	"ENSG00000113119.12_2"	"TMCO6"	chr5	+	140022491	140022626	140022509	140022626	140022170	140022256
chr5|+|140031651|140031732|140031672|140031732|140031298|140031391	"ENSG00000113141.17_3"	"IK"	chr5	+	140031651	140031732	140031672	140031732	140031298	140031391
chr5|+|175880139|175880229|175880176|175880229|175875429|175875471	"ENSG00000113194.12_3"	"FAF2"	chr5	+	175880139	175880229	175880176	175880229	175875429	175875471
chr5|+|76627170|76627284|76627226|76627284|76607818|76607878	"ENSG00000113231.13_3"	"PDE8B"	chr5	+	76627170	76627284	76627226	76627284	76607818	76607878
chr5|+|76627170|76627284|76627226|76627284|76624822|76624882	"ENSG00000113231.13_3"	"PDE8B"	chr5	+	76627170	76627284	76627226	76627284	76624822	76624882
chr5|-|178046838|178047674|178046838|178046897|178049393|178049460	"ENSG00000113240.12_2"	"CLK4"	chr5	-	178046838	178047674	178046838	178046897	178049393	178049460
chr5|-|178046838|178047674|178046838|178046897|178050256|178050417	"ENSG00000113240.12_2"	"CLK4"	chr5	-	178046838	178047674	178046838	178046897	178050256	178050417
chr5|-|156459864|156459898|156459864|156459881|156464257|156464372	"ENSG00000113249.12_2"	"HAVCR1"	chr5	-	156459864	156459898	156459864	156459881	156464257	156464372
chr5|-|156484908|156485087|156484908|156484966|156485314|156485407	"ENSG00000113249.12_2"	"HAVCR1"	chr5	-	156484908	156485087	156484908	156484966	156485314	156485407
chr5|+|156667071|156668730|156668655|156668730|156659349|156659404	"ENSG00000113263.12_3"	"ITK"	chr5	+	156667071	156668730	156668655	156668730	156659349	156659404
chr5|+|156667071|156668730|156668655|156668730|156665118|156665201	"ENSG00000113263.12_3"	"ITK"	chr5	+	156667071	156668730	156668655	156668730	156665118	156665201
chr5|-|179440060|179440311|179440060|179440278|179467452|179467647	"ENSG00000113269.13_3"	"RNF130"	chr5	-	179440060	179440311	179440060	179440278	179467452	179467647
chr5|+|157161583|157161753|157161678|157161753|157159875|157160052	"ENSG00000113272.13_2"	"THG1L"	chr5	+	157161583	157161753	157161678	157161753	157159875	157160052
chr5|-|157216370|157216575|157216370|157216521|157217607|157217659	"ENSG00000113282.13_2"	"CLINT1"	chr5	-	157216370	157216575	157216370	157216521	157217607	157217659
chr5|-|157216370|157216575|157216370|157216521|157218710|157219003	"ENSG00000113282.13_2"	"CLINT1"	chr5	-	157216370	157216575	157216370	157216521	157218710	157219003
chr5|-|157216370|157216575|157216370|157216521|157221905|157221980	"ENSG00000113282.13_2"	"CLINT1"	chr5	-	157216370	157216575	157216370	157216521	157221905	157221980
chr5|+|180374511|180374755|180374624|180374755|180326273|180326359	"ENSG00000113303.11_3"	"BTNL8"	chr5	+	180374511	180374755	180374624	180374755	180326273	180326359
chr5|+|161524643|161524864|161524705|161524864|161522500|161522568	"ENSG00000113327.15_2"	"GABRG2"	chr5	+	161524643	161524864	161524705	161524864	161522500	161522568
chr5|+|161576113|161578759|161578735|161578759|161569169|161569322	"ENSG00000113327.15_2"	"GABRG2"	chr5	+	161576113	161578759	161578735	161578759	161569169	161569322
chr5|+|161576113|161582491|161580098|161582491|161530894|161531032	"ENSG00000113327.15_2"	"GABRG2"	chr5	+	161576113	161582491	161580098	161582491	161530894	161531032
chr5|+|161576113|161582491|161580098|161582491|161569169|161569322	"ENSG00000113327.15_2"	"GABRG2"	chr5	+	161576113	161582491	161580098	161582491	161569169	161569322
chr5|+|161578000|161578759|161578735|161578759|161576113|161576319	"ENSG00000113327.15_2"	"GABRG2"	chr5	+	161578000	161578759	161578735	161578759	161576113	161576319
chr5|+|162868083|162868337|162868216|162868337|162866262|162866352	"ENSG00000113328.18_2"	"CCNG1"	chr5	+	162868083	162868337	162868216	162868337	162866262	162866352
chr5|+|162868083|162868337|162868216|162868337|162866262|162866526	"ENSG00000113328.18_2"	"CCNG1"	chr5	+	162868083	162868337	162868216	162868337	162866262	162866526
chr5|+|89781341|89781501|89781351|89781501|89767564|89767743	"ENSG00000113356.11_3"	"POLR3G"	chr5	+	89781341	89781501	89781351	89781501	89767564	89767743
chr5|+|89781341|89781501|89781351|89781501|89770077|89770135	"ENSG00000113356.11_3"	"POLR3G"	chr5	+	89781341	89781501	89781351	89781501	89770077	89770135
chr5|+|32586474|32586607|32586534|32586607|32585992|32586077	"ENSG00000113387.11_3"	"SUB1"	chr5	+	32586474	32586607	32586534	32586607	32585992	32586077
chr5|+|32586534|32586607|32586597|32586607|32585693|32585731	"ENSG00000113387.11_3"	"SUB1"	chr5	+	32586534	32586607	32586597	32586607	32585693	32585731
chr5|+|32784901|32784989|32784904|32784989|32738969|32739136	"ENSG00000113389.15_3"	"NPR3"	chr5	+	32784901	32784989	32784904	32784989	32738969	32739136
chr5|+|32784901|32784989|32784904|32784989|32774813|32774949	"ENSG00000113389.15_3"	"NPR3"	chr5	+	32784901	32784989	32784904	32784989	32774813	32774949
chr5|+|32784901|32784989|32784904|32784989|32780827|32780922	"ENSG00000113389.15_3"	"NPR3"	chr5	+	32784901	32784989	32784904	32784989	32780827	32780922
chr5|+|32784901|32784989|32784904|32784989|32782998|32783134	"ENSG00000113389.15_3"	"NPR3"	chr5	+	32784901	32784989	32784904	32784989	32782998	32783134
chr5|+|128301566|128302311|128301670|128302311|128301209|128301445	"ENSG00000113396.12_3"	"SLC27A6"	chr5	+	128301566	128302311	128301670	128302311	128301209	128301445
chr5|+|128301566|128302311|128301670|128302311|128301220|128301390	"ENSG00000113396.12_3"	"SLC27A6"	chr5	+	128301566	128302311	128301670	128302311	128301220	128301390
chr5|+|33446712|33446870|33446749|33446870|33445429|33445510	"ENSG00000113407.13_3"	"TARS"	chr5	+	33446712	33446870	33446749	33446870	33445429	33445510
chr5|+|33453393|33453517|33453398|33453517|33445429|33445510	"ENSG00000113407.13_3"	"TARS"	chr5	+	33453393	33453517	33453398	33453517	33445429	33445510
chr5|+|33453393|33453517|33453398|33453517|33446749|33446870	"ENSG00000113407.13_3"	"TARS"	chr5	+	33453393	33453517	33453398	33453517	33446749	33446870
chr5|+|33453393|33453517|33453398|33453517|33448646|33448837	"ENSG00000113407.13_3"	"TARS"	chr5	+	33453393	33453517	33453398	33453517	33448646	33448837
chr5|+|33453393|33453517|33453398|33453517|33452445|33452544	"ENSG00000113407.13_3"	"TARS"	chr5	+	33453393	33453517	33453398	33453517	33452445	33452544
chr5|+|33455049|33455171|33455086|33455171|33448646|33448837	"ENSG00000113407.13_3"	"TARS"	chr5	+	33455049	33455171	33455086	33455171	33448646	33448837
chr5|-|1879617|1879984|1879617|1879946|1880179|1880257	"ENSG00000113430.9_2"	"IRX4"	chr5	-	1879617	1879984	1879617	1879946	1880179	1880257
chr5|-|1879617|1879984|1879617|1879946|1880838|1880948	"ENSG00000113430.9_2"	"IRX4"	chr5	-	1879617	1879984	1879617	1879946	1880838	1880948
chr5|-|1879617|1879984|1879617|1879946|1881921|1882173	"ENSG00000113430.9_2"	"IRX4"	chr5	-	1879617	1879984	1879617	1879946	1881921	1882173
chr5|-|141382652|141382827|141382652|141382779|141385708|141385891	"ENSG00000113552.15_3"	"GNPDA1"	chr5	-	141382652	141382827	141382652	141382779	141385708	141385891
chr5|-|141391852|141391942|141391852|141391904|141392479|141392561	"ENSG00000113552.15_3"	"GNPDA1"	chr5	-	141391852	141391942	141391852	141391904	141392479	141392561
chr5|-|141980266|141980370|141980266|141980365|141993523|141993726	"ENSG00000113578.17_2"	"FGF1"	chr5	-	141980266	141980370	141980266	141980365	141993523	141993726
chr5|-|141980266|141980370|141980266|141980365|142065521|142065950	"ENSG00000113578.17_2"	"FGF1"	chr5	-	141980266	141980370	141980266	141980365	142065521	142065950
chr5|-|141980266|141980370|141980266|141980365|142077186|142077280	"ENSG00000113578.17_2"	"FGF1"	chr5	-	141980266	141980370	141980266	141980365	142077186	142077280
chr5|-|142779220|142780417|142779220|142779389|142783940|142784109	"ENSG00000113580.14_3"	"NR3C1"	chr5	-	142779220	142780417	142779220	142779389	142783940	142784109
chr5|+|64865458|64865559|64865463|64865559|64859629|64859666	"ENSG00000113593.11_2"	"PPWD1"	chr5	+	64865458	64865559	64865463	64865559	64859629	64859666
chr5|+|64865458|64865559|64865463|64865559|64863339|64863442	"ENSG00000113593.11_2"	"PPWD1"	chr5	+	64865458	64865559	64865463	64865559	64863339	64863442
chr5|+|64865458|64865559|64865463|64865559|64864744|64864821	"ENSG00000113593.11_2"	"PPWD1"	chr5	+	64865458	64865559	64865463	64865559	64864744	64864821
chr5|+|64875250|64875440|64875311|64875440|64863339|64863442	"ENSG00000113593.11_2"	"PPWD1"	chr5	+	64875250	64875440	64875311	64875440	64863339	64863442
chr5|+|64875250|64875440|64875311|64875440|64872705|64872896	"ENSG00000113593.11_2"	"PPWD1"	chr5	+	64875250	64875440	64875311	64875440	64872705	64872896
chr5|-|38496483|38496697|38496483|38496636|38499614|38499685	"ENSG00000113594.9_2"	"LIFR"	chr5	-	38496483	38496697	38496483	38496636	38499614	38499685
chr5|+|64956525|64960211|64960060|64960211|64942881|64943009	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64956525	64960211	64960060	64960211	64942881	64943009
chr5|+|64956525|64960211|64960060|64960211|64948327|64948372	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64956525	64960211	64960060	64960211	64948327	64948372
chr5|+|64956525|64960211|64960060|64960211|64954194|64954328	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64956525	64960211	64960060	64960211	64954194	64954328
chr5|+|64956525|64960211|64960063|64960211|64948327|64948372	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64956525	64960211	64960063	64960211	64948327	64948372
chr5|+|64956525|64960211|64960063|64960211|64954194|64954328	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64956525	64960211	64960063	64960211	64954194	64954328
chr5|+|64960060|64960211|64960063|64960211|64948327|64948372	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64960060	64960211	64960063	64960211	64948327	64948372
chr5|+|64960060|64960211|64960063|64960211|64951462|64951480	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64960060	64960211	64960063	64960211	64951462	64951480
chr5|+|64960060|64960211|64960063|64960211|64954194|64954328	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64960060	64960211	64960063	64960211	64954194	64954328
chr5|+|64960060|64960211|64960063|64960211|64956525|64956724	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64960060	64960211	64960063	64960211	64956525	64956724
chr5|+|64960060|64960211|64960063|64960211|64957876|64957977	"ENSG00000113597.17_3"	"TRAPPC13"	chr5	+	64960060	64960211	64960063	64960211	64957876	64957977
chr5|+|167929005|167929110|167929007|167929110|167927595|167927725	"ENSG00000113643.8_2"	"RARS"	chr5	+	167929005	167929110	167929007	167929110	167927595	167927725
chr5|+|167891715|167891967|167891733|167891967|167882360|167882525	"ENSG00000113645.14_3"	"WWC1"	chr5	+	167891715	167891967	167891733	167891967	167882360	167882525
chr5|+|167891715|167891967|167891733|167891967|167887654|167887747	"ENSG00000113645.14_3"	"WWC1"	chr5	+	167891715	167891967	167891733	167891967	167887654	167887747
chr5|+|167894844|167894969|167894847|167894969|167887654|167887747	"ENSG00000113645.14_3"	"WWC1"	chr5	+	167894844	167894969	167894847	167894969	167887654	167887747
chr5|+|167894844|167894969|167894847|167894969|167891715|167891967	"ENSG00000113645.14_3"	"WWC1"	chr5	+	167894844	167894969	167894847	167894969	167891715	167891967
chr5|-|134696186|134696297|134696186|134696294|134705095|134705293	"ENSG00000113648.16_2"	"H2AFY"	chr5	-	134696186	134696297	134696186	134696294	134705095	134705293
chr5|-|134696186|134696297|134696186|134696294|134705725|134705832	"ENSG00000113648.16_2"	"H2AFY"	chr5	-	134696186	134696297	134696186	134696294	134705725	134705832
chr5|-|134696186|134696297|134696186|134696294|134724611|134724816	"ENSG00000113648.16_2"	"H2AFY"	chr5	-	134696186	134696297	134696186	134696294	134724611	134724816
chr5|-|134696186|134696470|134696186|134696294|134705095|134705293	"ENSG00000113648.16_2"	"H2AFY"	chr5	-	134696186	134696470	134696186	134696294	134705095	134705293
